2355	4	2	1	170803	101351.70	108.53989458	34.22530239	7.40	0.0100	-0.0340	-1.0100	1.86	NULL	NULL	0
2356	4	2	1	170803	101351.80	108.53989315	34.22530186	7.40	-0.0040	0.0230	-0.9710	1.85	NULL	NULL	0
2357	4	2	1	170803	101351.90	108.53989174	34.22530134	7.40	0.0190	-0.0280	-1.0080	1.85	NULL	NULL	0
2358	4	2	1	170803	101352.00	108.53989034	34.22530083	7.40	0.0510	-0.0620	-0.9970	1.83	NULL	NULL	0
2359	4	2	1	170803	101352.10	108.53988889	34.22530029	7.40	0.0350	-0.0070	-1.0280	1.83	NULL	NULL	0
2360	4	2	1	170803	101352.20	108.53988744	34.22529971	7.40	0.0330	-0.0330	-0.9720	1.83	NULL	NULL	0
2361	4	2	1	170803	101352.30	108.53988600	34.22529921	7.40	0.0110	-0.0130	-1.0100	1.83	NULL	NULL	0
2362	4	2	1	170803	101352.40	108.53988454	34.22529865	7.40	0.0280	-0.0510	-0.9970	1.77	NULL	NULL	0
2363	4	2	1	170803	101352.50	108.53988305	34.22529809	7.40	0.0120	-0.0150	-0.9970	1.77	NULL	NULL	0
2364	4	2	1	170803	101352.60	108.53988156	34.22529756	7.40	0.0240	-0.0320	-0.9980	1.71	NULL	NULL	0
2365	4	2	1	170803	101352.70	108.53988005	34.22529701	7.40	0.0290	-0.0420	-0.9720	1.71	NULL	NULL	0
2366	4	2	1	170803	101352.80	108.53987858	34.22529644	7.40	0.0430	0.0040	-1.0150	1.71	NULL	NULL	0
2367	4	2	1	170803	101352.90	108.53987705	34.22529585	9.25	0.0480	-0.0410	-1.0060	1.71	NULL	NULL	0
2368	4	2	1	170803	101353.00	108.53987553	34.22529529	7.40	0.0270	-0.0170	-1.0140	1.68	NULL	NULL	0
2369	4	2	1	170803	101353.10	108.53987404	34.22529474	7.40	0.0230	-0.0470	-1.0000	1.68	NULL	NULL	0
2370	4	2	1	170803	101353.20	108.53987249	34.22529416	9.25	0.0030	0.0020	-0.9890	1.68	NULL	NULL	0
2371	4	2	1	170803	101353.30	108.53987096	34.22529360	7.40	0.0100	-0.0290	-0.9670	1.65	NULL	NULL	0
2372	4	2	1	170803	101353.40	108.53986941	34.22529304	9.25	0.0170	-0.0650	-1.0070	1.65	NULL	NULL	0
2373	4	2	1	170803	101353.50	108.53986788	34.22529246	9.25	0.0110	-0.0240	-1.0080	1.65	NULL	NULL	0
2374	4	2	1	170803	101353.60	108.53986635	34.22529184	9.25	0.0350	-0.0500	-1.0050	1.66	NULL	NULL	0
2375	4	2	1	170803	101353.70	108.53986480	34.22529124	9.25	0.0020	0.0080	-1.0000	1.66	NULL	NULL	0
2376	4	2	1	170803	101353.80	108.53986324	34.22529065	9.25	0.0200	-0.0240	-0.9910	1.66	NULL	NULL	0
2377	4	2	1	170803	101353.90	108.53986169	34.22529005	9.25	0.0220	-0.0230	-1.0110	1.67	NULL	NULL	0
2378	4	2	1	170803	101354.00	108.53986015	34.22528947	9.25	0.0250	-0.0530	-1.0000	1.67	NULL	NULL	0
2379	4	2	1	170803	101354.10	108.53985856	34.22528886	9.25	0.0120	-0.0460	-1.0030	1.67	NULL	NULL	0
2380	4	2	1	170803	101354.20	108.53985702	34.22528827	9.25	0.0140	0.0600	-1.0230	1.61	NULL	NULL	0
2381	4	2	1	170803	101354.30	108.53985542	34.22528767	9.25	0.0150	-0.1140	-0.9810	1.61	NULL	NULL	0
2382	4	2	1	170803	101354.40	108.53985388	34.22528707	9.25	0.0150	-0.0370	-1.0060	1.61	NULL	NULL	0
2383	4	2	1	170803	101354.50	108.53985228	34.22528646	9.25	0.0130	-0.0110	-0.9930	1.58	NULL	NULL	0
2384	4	2	1	170803	101354.60	108.53985071	34.22528589	9.25	0.0150	-0.0250	-1.0000	1.58	NULL	NULL	0
2385	4	2	1	170803	101354.70	108.53984911	34.22528524	9.25	0.0280	-0.0160	-0.9710	1.58	NULL	NULL	0
2386	4	2	1	170803	101354.80	108.53984755	34.22528465	9.25	0.0380	-0.0130	-1.0150	1.53	NULL	NULL	0
2387	4	2	1	170803	101354.90	108.53984594	34.22528406	9.25	0.0450	-0.0410	-1.0070	1.53	NULL	NULL	0
2388	4	2	1	170803	101355.00	108.53984430	34.22528345	9.25	0.0090	-0.0550	-1.0000	1.53	NULL	NULL	0
2389	4	2	1	170803	101355.10	108.53984271	34.22528285	9.25	0.0270	-0.0110	-1.0130	1.52	NULL	NULL	0
2390	4	2	1	170803	101355.20	108.53984112	34.22528225	9.25	-0.0250	-0.0540	-0.9800	1.52	NULL	NULL	0
2391	4	2	1	170803	101355.30	108.53983956	34.22528162	9.25	-0.0070	-0.0370	-1.0130	1.52	NULL	NULL	0
2392	4	2	1	170803	101355.40	108.53983803	34.22528105	9.25	-0.0200	-0.0460	-0.9820	1.52	NULL	NULL	0
2393	4	2	1	170803	101355.50	108.53983647	34.22528047	9.25	-0.0140	-0.0390	-0.9730	1.52	NULL	NULL	0
2394	4	2	1	170803	101355.60	108.53983496	34.22527989	7.40	0.0050	-0.0180	-1.0220	1.52	NULL	NULL	0
2395	4	2	1	170803	101355.70	108.53983349	34.22527931	7.40	0.0140	-0.0270	-1.0060	1.52	NULL	NULL	0
2396	4	2	1	170803	101355.80	108.53983196	34.22527877	7.40	-0.0340	0.0030	-1.0030	1.56	NULL	NULL	0
2397	4	2	1	170803	101355.90	108.53983050	34.22527823	7.40	-0.0010	-0.0460	-0.9920	1.56	NULL	NULL	0
2398	4	2	1	170803	101356.00	108.53982907	34.22527767	7.40	-0.0340	-0.0260	-1.0080	1.57	NULL	NULL	0
2399	4	2	1	170803	101356.10	108.53982765	34.22527711	7.40	-0.0150	-0.0120	-0.9710	1.57	NULL	NULL	0
2400	4	2	1	170803	101356.20	108.53982625	34.22527656	7.40	-0.0300	0.0060	-1.0110	1.57	NULL	NULL	0
2401	4	2	1	170803	101356.30	108.53982485	34.22527607	7.40	-0.0290	-0.0340	-0.9910	1.57	NULL	NULL	0
2402	4	2	1	170803	101356.40	108.53982351	34.22527554	7.40	-0.0110	-0.0540	-0.9960	1.56	NULL	NULL	0
2403	4	2	1	170803	101356.50	108.53982215	34.22527507	7.40	-0.0640	-0.0120	-0.9940	1.56	NULL	NULL	0
2404	4	2	1	170803	101356.60	108.53982085	34.22527453	7.40	-0.0450	-0.0370	-0.9960	1.57	NULL	NULL	0
2405	4	2	1	170803	101356.70	108.53981959	34.22527407	7.40	-0.0690	-0.0250	-1.0040	1.57	NULL	NULL	0
2406	4	2	1	170803	101356.80	108.53981839	34.22527362	5.55	-0.0840	-0.0130	-0.9970	1.57	NULL	NULL	0
2407	4	2	1	170803	101356.90	108.53981729	34.22527319	5.55	-0.0800	-0.0300	-1.0040	1.57	NULL	NULL	0
2408	4	2	1	170803	101357.00	108.53981619	34.22527280	5.55	-0.0430	-0.0160	-1.0090	1.53	NULL	NULL	0
